Order ID;Customer ID;Category;Region;Order Date;Revenue;Cost;Discount;Profit;discount_pct
O109748;C11558;Sports;LATAM;15/10/2025;143.93;122.45;0.0876;21.480000000000004;8.76
O110994;C10684;Toys;APAC;15/10/2025;44.29;31.64;0.1761;12.649999999999999;17.61
O104711;C11750;Fashion;EU;15/10/2025;86.05;73.98;0.2292;12.069999999999993;22.919999999999998
O111774;C11053;Beauty;LATAM;15/10/2025;136.31;84.6;0.0263;51.71000000000001;2.63
O104724;C10639;Toys;Unknown;15/10/2025;96.75;72.18;0.1276;24.569999999999993;12.76
O106804;C10968;Toys;APAC;15/10/2025;72.74;42.43;0.1794;30.309999999999995;17.94
O108057;C11056;Home & Kitchen;Unknown;16/10/2025;220.47;190.38;0.1507;30.090000000000003;15.07
O101192;C10374;Fashion;EU;16/10/2025;54.64;42.88;0.2707;11.759999999999998;27.07
O104048;C10738;Fashion;Unknown;16/10/2025;142.28;104.15;0.1304;38.129999999999995;13.04
O108263;C11378;Sports;APAC;16/10/2025;158.33;141.44;0.2108;16.890000000000015;21.08
O103720;C11405;Home & Kitchen;APAC;16/10/2025;175.72;140.31;0.1378;35.41;13.780000000000001
O102513;C11659;Toys;Unknown;16/10/2025;67.1;46.26;0.0776;20.839999999999996;7.76
O109836;C11290;Electronics;APAC;16/10/2025;456.16;386.96;0.1083;69.20000000000005;10.83
O108700;C11225;Fashion;APAC;16/10/2025;82.69;87.81;0.4145;-5.1200000000000045;41.449999999999996
O105632;C11147;Toys;EU;16/10/2025;113.43;84.48;0.1911;28.950000000000003;19.11
O109439;C10326;Electronics;APAC;16/10/2025;365.86;316.34;0.1587;49.52000000000004;15.870000000000001
O108385;C11215;Electronics;APAC;16/10/2025;336.09;294.96;0.0988;41.129999999999995;9.879999999999999
O109031;C10660;Sports;Unknown;16/10/2025;66.71;53.2;0.1567;13.509999999999991;15.67
O104292;C11084;Fashion;Unknown;16/10/2025;80.43;64.93;0.2817;15.5;28.17
O102722;C10249;Sports;APAC;16/10/2025;44.56;61.09;0.3543;-16.53;35.43
O107079;C10667;Sports;EU;16/10/2025;93.68;85.05;0.1449;8.63000000000001;14.49
O106156;C10192;Beauty;Unknown;16/10/2025;65.22;51.43;0.1738;13.79;17.380000000000003
O109958;C10664;Electronics;APAC;16/10/2025;482.76;448.96;0.1576;33.80000000000001;15.76
O104982;C10411;Beauty;APAC;16/10/2025;50.32;34.14;0.1278;16.18;12.78
O102413;C11323;Electronics;EU;16/10/2025;423.28;517.72;0.2903;-94.44000000000005;29.03
O108941;C11992;Toys;APAC;16/10/2025;90.43;65.85;0.1404;24.580000000000013;14.04
O109688;C10599;Fashion;EU;16/10/2025;119.52;111.7;0.283;7.819999999999993;28.299999999999997
O102229;C12157;Electronics;EU;16/10/2025;425.29;467.38;0.281;-42.089999999999975;28.1
O105679;C10100;Electronics;Unknown;16/10/2025;641.09;617.24;0.1721;23.850000000000023;17.21
O103215;C10582;Fashion;Unknown;16/10/2025;120.2;96.88;0.2113;23.320000000000007;21.13
O105113;C10055;Fashion;EU;16/10/2025;105.05;91.78;0.2535;13.269999999999996;25.35
O103957;C11615;Electronics;Unknown;16/10/2025;316.46;339.41;0.2635;-22.950000000000045;26.35
O102788;C10010;Home & Kitchen;LATAM;17/10/2025;139.48;153.69;0.1888;-14.210000000000008;18.88
O110731;C12094;Toys;EU;17/10/2025;81.32;60.81;0.1469;20.50999999999999;14.69
O111448;C12193;Toys;APAC;17/10/2025;95.08;71.92;0.1536;23.159999999999997;15.36
O103997;C11860;Home & Kitchen;APAC;17/10/2025;299.92;243.53;0.1619;56.390000000000015;16.189999999999998
O102431;C11148;Electronics;APAC;17/10/2025;568.2;546.72;0.1905;21.480000000000018;19.05
O104978;C12031;Beauty;APAC;17/10/2025;91.66;47.49;0.114;44.169999999999995;11.4
O101516;C11061;Electronics;EU;17/10/2025;301.56;345.35;0.2875;-43.79000000000002;28.749999999999996
O108489;C11579;Toys;APAC;17/10/2025;121.62;66.87;0.1131;54.75;11.31
O107771;C10086;Fashion;EU;17/10/2025;44.19;55.18;0.3596;-10.990000000000002;35.96
O110895;C10774;Home & Kitchen;EU;17/10/2025;333.84;270.05;0.0775;63.789999999999964;7.75
O110111;C10604;Sports;Unknown;17/10/2025;105.75;66.35;0.0924;39.400000000000006;9.24
O108932;C11306;Sports;EU;17/10/2025;34.39;30.7;0.1693;3.6900000000000013;16.93
O101752;C11383;Fashion;Unknown;17/10/2025;106.05;92.2;0.2733;13.849999999999994;27.33
O107493;C10550;Toys;Unknown;17/10/2025;70.02;68.34;0.1851;1.6799999999999926;18.509999999999998
O106470;C10033;Fashion;Unknown;17/10/2025;19.82;13.61;0.2072;6.210000000000001;20.72
O111027;C10719;Electronics;Unknown;17/10/2025;338.09;282.8;0.1083;55.289999999999964;10.83
O109180;C11874;Beauty;Unknown;17/10/2025;56.29;32.44;0.0;23.85;0.0
O103205;C11490;Home & Kitchen;APAC;17/10/2025;125.36;110.63;0.2276;14.730000000000004;22.759999999999998
O108286;C10115;Toys;Unknown;17/10/2025;107.34;70.69;0.1016;36.650000000000006;10.16
O105126;C10545;Electronics;LATAM;17/10/2025;369.09;362.08;0.1361;7.009999999999991;13.61
O106494;C10619;Beauty;Unknown;17/10/2025;44.39;22.01;0.1343;22.38;13.43
O101137;C10806;Home & Kitchen;LATAM;17/10/2025;136.95;154.49;0.2458;-17.54000000000002;24.58
O109036;C11357;Home & Kitchen;APAC;18/10/2025;164.53;144.18;0.1885;20.349999999999994;18.85
O102057;C11624;Beauty;Unknown;18/10/2025;102.02;79.34;0.0869;22.679999999999993;8.690000000000001
O110528;C11836;Toys;Unknown;18/10/2025;90.67;58.88;0.1494;31.79;14.940000000000001
O103945;C11612;Beauty;Unknown;18/10/2025;92.35;64.72;0.2243;27.629999999999995;22.43
O104330;C10407;Beauty;APAC;18/10/2025;23.44;21.63;0.1675;1.8100000000000023;16.75
O109849;C11043;Beauty;Unknown;18/10/2025;51.71;30.9;0.0772;20.810000000000002;7.720000000000001
O111372;C11668;Electronics;LATAM;18/10/2025;413.53;417.35;0.1745;-3.82000000000005;17.45
O109721;C11111;Toys;Unknown;18/10/2025;67.19;44.42;0.0848;22.769999999999996;8.48
O101010;C10591;Home & Kitchen;EU;18/10/2025;73.93;62.16;0.2442;11.77000000000001;24.42
O101142;C12049;Beauty;Unknown;18/10/2025;32.58;22.38;0.183;10.2;18.3
O111704;C10220;Electronics;Unknown;18/10/2025;184.42;164.72;0.1941;19.69999999999999;19.41
O102986;C11644;Electronics;APAC;18/10/2025;145.47;150.11;0.2598;-4.640000000000015;25.979999999999997
O102543;C10837;Beauty;Unknown;18/10/2025;89.01;54.98;0.1678;34.03000000000001;16.78
O103823;C10392;Electronics;EU;19/10/2025;243.76;260.36;0.267;-16.600000000000023;26.700000000000003
O110219;C11840;Sports;EU;19/10/2025;177.66;154.55;0.1745;23.109999999999985;17.45
O108971;C10616;Sports;EU;19/10/2025;100.65;74.0;0.1886;26.650000000000006;18.86
O111912;C11762;Fashion;LATAM;19/10/2025;66.82;49.65;0.1147;17.169999999999995;11.469999999999999
O104717;C12176;Sports;APAC;19/10/2025;21.26;8.0;0.1495;13.260000000000002;14.95
O109499;C10243;Toys;APAC;19/10/2025;77.77;58.27;0.1967;19.499999999999993;19.67
O105829;C11003;Electronics;Unknown;19/10/2025;361.16;360.06;0.1665;1.1000000000000227;16.650000000000002
O108623;C11755;Fashion;Unknown;19/10/2025;103.43;78.65;0.2432;24.78;24.32
O106063;C10141;Home & Kitchen;EU;19/10/2025;82.82;64.47;0.1577;18.349999999999994;15.770000000000001
O103055;C11052;Sports;APAC;19/10/2025;128.73;93.26;0.064;35.469999999999985;6.4
O100582;C10234;Fashion;LATAM;19/10/2025;49.89;36.32;0.1664;13.57;16.64
O103163;C10691;Electronics;Unknown;19/10/2025;332.08;309.61;0.1751;22.46999999999997;17.51
O108445;C10735;Toys;EU;19/10/2025;110.59;85.79;0.2018;24.799999999999997;20.18
O111163;C10846;Beauty;APAC;19/10/2025;121.09;85.29;0.1587;35.8;15.870000000000001
O106503;C11216;Fashion;EU;19/10/2025;91.11;97.73;0.3292;-6.6200000000000045;32.92
O108779;C11280;Beauty;Unknown;19/10/2025;124.01;69.21;0.005;54.80000000000001;0.5
O103448;C11331;Home & Kitchen;EU;20/10/2025;254.76;211.63;0.1784;43.129999999999995;17.84
O103251;C11643;Home & Kitchen;EU;20/10/2025;176.83;143.1;0.1324;33.73000000000002;13.239999999999998
O103150;C11568;Fashion;Unknown;20/10/2025;111.95;104.95;0.2574;7.0;25.740000000000002
O102668;C10168;Beauty;APAC;20/10/2025;75.41;58.32;0.1426;17.089999999999996;14.26
O102001;C10136;Sports;APAC;20/10/2025;205.92;140.45;0.103;65.47;10.299999999999999
O109259;C10583;Fashion;LATAM;20/10/2025;180.65;136.92;0.1739;43.73000000000002;17.39
O106338;C11765;Fashion;Unknown;20/10/2025;108.39;84.02;0.1378;24.370000000000005;13.780000000000001
O104094;C12111;Fashion;Unknown;20/10/2025;79.52;70.15;0.2206;9.36999999999999;22.06
O105795;C10448;Electronics;Unknown;20/10/2025;344.78;315.23;0.1325;29.549999999999955;13.25
O111168;C11625;Sports;Unknown;20/10/2025;164.24;141.39;0.2146;22.850000000000023;21.46
O111125;C10222;Beauty;EU;20/10/2025;53.05;26.1;0.1115;26.949999999999996;11.15
O102676;C12116;Home & Kitchen;LATAM;20/10/2025;428.21;471.33;0.1999;-43.120000000000005;19.99
O100730;C11603;Electronics;Unknown;20/10/2025;296.18;291.66;0.2141;4.519999999999982;21.41
O111400;C10761;Home & Kitchen;Unknown;20/10/2025;185.93;178.7;0.2067;7.230000000000018;20.669999999999998
O104695;C11838;Fashion;APAC;21/10/2025;127.61;111.61;0.2501;16.0;25.009999999999998
O108050;C10558;Electronics;Unknown;21/10/2025;376.29;441.4;0.3245;-65.10999999999996;32.45
O107373;C10765;Electronics;Unknown;21/10/2025;568.82;586.19;0.2112;-17.370000000000005;21.12
O103501;C11408;Toys;LATAM;21/10/2025;50.81;32.26;0.0801;18.550000000000004;8.01
O101044;C11560;Fashion;LATAM;21/10/2025;100.44;104.14;0.3252;-3.700000000000003;32.519999999999996
O103951;C10483;Beauty;Unknown;21/10/2025;77.85;52.29;0.1005;25.559999999999995;10.05
O111880;C10502;Electronics;APAC;21/10/2025;563.78;545.64;0.1393;18.139999999999986;13.930000000000001
O107564;C10615;Electronics;APAC;21/10/2025;172.27;155.55;0.1831;16.72;18.310000000000002
O111504;C10643;Electronics;EU;21/10/2025;430.03;436.58;0.1921;-6.550000000000011;19.21
O104257;C10197;Sports;Unknown;21/10/2025;125.83;102.51;0.1364;23.319999999999993;13.639999999999999
O100428;C10055;Fashion;Unknown;21/10/2025;118.77;89.18;0.1104;29.58999999999999;11.04
O103087;C10387;Sports;LATAM;21/10/2025;137.71;115.35;0.129;22.360000000000014;12.9
O107865;C11122;Toys;LATAM;21/10/2025;43.43;27.96;0.2208;15.469999999999999;22.08
O104383;C11240;Electronics;APAC;21/10/2025;392.44;372.79;0.1841;19.649999999999977;18.41
O111469;C10342;Electronics;LATAM;21/10/2025;196.09;210.9;0.2147;-14.810000000000002;21.47
O106858;C10941;Electronics;APAC;21/10/2025;160.2;122.31;0.0238;37.889999999999986;2.3800000000000003
O103320;C10187;Beauty;EU;22/10/2025;97.26;66.42;0.1173;30.840000000000003;11.73
O111084;C10032;Sports;Unknown;22/10/2025;131.99;98.52;0.1802;33.47000000000001;18.02
O103893;C10442;Sports;EU;22/10/2025;122.36;101.33;0.1388;21.03;13.88
O107351;C11932;Beauty;Unknown;22/10/2025;20.62;17.71;0.1754;2.91;17.54
O109903;C11632;Electronics;EU;22/10/2025;325.72;350.83;0.2418;-25.109999999999957;24.18
O105885;C11792;Toys;EU;22/10/2025;117.69;87.08;0.0841;30.61;8.41
O108748;C12068;Electronics;APAC;22/10/2025;461.01;396.96;0.1278;64.05000000000001;12.78
O106441;C10603;Beauty;EU;22/10/2025;98.81;68.11;0.12;30.700000000000003;12.0
O106965;C11844;Electronics;Unknown;22/10/2025;502.67;456.5;0.1424;46.170000000000016;14.24
O100950;C10205;Beauty;EU;22/10/2025;67.28;48.5;0.0735;18.78;7.35
O109273;C10748;Sports;APAC;22/10/2025;20.66;19.26;0.1735;1.3999999999999986;17.349999999999998
O111182;C11345;Home & Kitchen;Unknown;22/10/2025;21.55;19.15;0.1381;2.400000000000002;13.81
O100683;C12109;Home & Kitchen;EU;23/10/2025;32.07;13.47;0.207;18.6;20.7
O108301;C10549;Home & Kitchen;Unknown;23/10/2025;255.57;176.6;0.001;78.97;0.1
O102813;C12121;Home & Kitchen;EU;23/10/2025;195.04;163.43;0.2213;31.609999999999985;22.13
O110253;C10966;Beauty;Unknown;23/10/2025;85.9;59.74;0.0791;26.160000000000004;7.91
O101032;C11607;Beauty;Unknown;23/10/2025;91.58;62.73;0.0919;28.85;9.19
O104402;C10879;Toys;EU;23/10/2025;126.75;81.59;0.1606;45.16;16.06
O111210;C10945;Toys;EU;23/10/2025;90.25;60.81;0.0793;29.439999999999998;7.93
O106325;C10313;Fashion;APAC;23/10/2025;95.84;71.29;0.206;24.549999999999997;20.599999999999998
O105087;C10549;Sports;LATAM;23/10/2025;149.37;142.02;0.2544;7.349999999999994;25.44
O107355;C11257;Fashion;Unknown;23/10/2025;175.01;131.45;0.1318;43.56;13.18
O109670;C11487;Sports;Unknown;23/10/2025;67.82;50.11;0.1737;17.709999999999994;17.37
O108316;C11494;Home & Kitchen;Unknown;23/10/2025;293.59;204.96;0.0108;88.62999999999997;1.08
O110291;C11836;Electronics;LATAM;23/10/2025;384.37;377.19;0.1602;7.180000000000007;16.02
O103134;C11563;Electronics;EU;23/10/2025;364.72;377.63;0.2213;-12.909999999999968;22.13
O101871;C10454;Home & Kitchen;Unknown;23/10/2025;240.3;210.51;0.1614;29.79000000000002;16.14
O108014;C11754;Fashion;Unknown;23/10/2025;124.4;92.84;0.1326;31.560000000000002;13.26
O109023;C11134;Beauty;Unknown;23/10/2025;78.57;47.75;0.1255;30.819999999999993;12.55
O105964;C11636;Toys;Unknown;23/10/2025;105.32;81.69;0.1342;23.629999999999995;13.420000000000002
O101721;C11631;Home & Kitchen;Unknown;23/10/2025;126.53;105.65;0.2083;20.879999999999995;20.830000000000002
O102924;C10930;Electronics;APAC;23/10/2025;464.18;381.43;0.1618;82.75;16.18
O105248;C11981;Beauty;Unknown;23/10/2025;112.61;63.88;0.0816;48.73;8.16
O108243;C11756;Electronics;APAC;23/10/2025;420.7;406.95;0.1503;13.75;15.03
O103180;C10491;Fashion;APAC;23/10/2025;68.63;60.96;0.2705;7.669999999999995;27.05
O102594;C10672;Sports;APAC;24/10/2025;145.78;113.5;0.1787;32.28;17.87
O106070;C10283;Home & Kitchen;Unknown;24/10/2025;156.76;142.75;0.1493;14.009999999999991;14.93
O111132;C11356;Home & Kitchen;EU;24/10/2025;184.16;146.74;0.1166;37.41999999999999;11.66
O106525;C10157;Fashion;Unknown;24/10/2025;84.7;70.9;0.2852;13.799999999999997;28.52
O109226;C11586;Home & Kitchen;EU;24/10/2025;138.48;110.4;0.1012;28.079999999999984;10.12
O111993;C11277;Fashion;EU;24/10/2025;64.26;64.93;0.2769;-0.6700000000000017;27.689999999999998
O102512;C12117;Sports;APAC;24/10/2025;107.7;84.11;0.1896;23.590000000000003;18.96
O104218;C11158;Toys;Unknown;24/10/2025;118.69;85.82;0.1402;32.870000000000005;14.02
O100461;C10308;Electronics;EU;24/10/2025;310.62;384.74;0.3348;-74.12;33.48
O100585;C12034;Toys;APAC;24/10/2025;118.49;81.4;0.0899;37.08999999999999;8.99
O110186;C10992;Electronics;Unknown;24/10/2025;429.33;475.27;0.254;-45.94;25.4
O110636;C10078;Fashion;Unknown;24/10/2025;84.67;69.19;0.2516;15.480000000000004;25.16
O103728;C10749;Home & Kitchen;APAC;24/10/2025;172.34;140.98;0.2014;31.360000000000014;20.14
O108127;C11289;Home & Kitchen;APAC;24/10/2025;258.04;206.43;0.1402;51.610000000000014;14.02
O101983;C11651;Fashion;EU;24/10/2025;126.36;110.45;0.2473;15.909999999999997;24.73
O109937;C10068;Fashion;Unknown;24/10/2025;155.81;115.35;0.1672;40.46000000000001;16.72
O110770;C10121;Electronics;LATAM;25/10/2025;371.43;373.88;0.173;-2.4499999999999886;17.299999999999997
O109978;C10552;Electronics;EU;25/10/2025;154.3;185.17;0.2953;-30.869999999999976;29.53
O107669;C10638;Electronics;LATAM;25/10/2025;322.82;379.3;0.3186;-56.48000000000002;31.86
O102735;C10307;Fashion;EU;25/10/2025;76.89;91.84;0.3654;-14.950000000000003;36.54
O106208;C10639;Electronics;Unknown;25/10/2025;349.07;355.88;0.2283;-6.810000000000002;22.830000000000002
O106456;C10649;Electronics;APAC;25/10/2025;542.98;472.87;0.1142;70.11000000000001;11.42
O101917;C11079;Beauty;Unknown;25/10/2025;67.16;40.73;0.0969;26.43;9.69
O106035;C10201;Electronics;Unknown;25/10/2025;496.14;470.33;0.127;25.810000000000002;12.7
O107638;C11760;Electronics;APAC;25/10/2025;242.16;228.45;0.1812;13.710000000000008;18.12
O103782;C10230;Electronics;EU;25/10/2025;341.17;362.61;0.2676;-21.439999999999998;26.76
O102306;C10716;Beauty;Unknown;25/10/2025;87.77;52.49;0.1345;35.279999999999994;13.450000000000001
O105610;C10610;Electronics;Unknown;25/10/2025;268.15;215.25;0.0752;52.89999999999998;7.5200000000000005
O107435;C11763;Fashion;EU;25/10/2025;16.75;16.52;0.3299;0.23000000000000043;32.99
O100970;C10657;Electronics;EU;25/10/2025;337.35;365.02;0.2518;-27.66999999999996;25.180000000000003
O103507;C11785;Electronics;LATAM;25/10/2025;490.7;521.29;0.2259;-30.589999999999975;22.59
O102956;C10217;Fashion;Unknown;25/10/2025;96.35;57.14;0.1471;39.209999999999994;14.71
O104099;C10739;Sports;Unknown;25/10/2025;204.39;171.37;0.1865;33.01999999999998;18.65
O111449;C11760;Fashion;EU;25/10/2025;147.54;151.41;0.2338;-3.8700000000000045;23.380000000000003
O105111;C11524;Home & Kitchen;LATAM;26/10/2025;123.0;132.17;0.1683;-9.169999999999987;16.830000000000002
O103777;C11871;Home & Kitchen;EU;26/10/2025;169.44;145.92;0.1866;23.52000000000001;18.66
O108488;C11162;Fashion;APAC;26/10/2025;97.64;69.45;0.1748;28.189999999999998;17.48
O108986;C11640;Sports;Unknown;26/10/2025;91.1;76.88;0.1635;14.219999999999999;16.35
O108840;C10632;Sports;APAC;26/10/2025;255.79;162.88;0.1045;92.91;10.45
O102186;C10671;Fashion;Unknown;26/10/2025;19.79;16.97;0.2084;2.8200000000000003;20.84
O103700;C10336;Fashion;Unknown;26/10/2025;164.75;129.07;0.1754;35.68000000000001;17.54
O101249;C12151;Fashion;Unknown;26/10/2025;135.75;103.53;0.2006;32.22;20.06
O110066;C11719;Home & Kitchen;Unknown;26/10/2025;122.13;102.31;0.1047;19.819999999999993;10.47
O101505;C10533;Fashion;LATAM;26/10/2025;27.52;15.21;0.1894;12.309999999999999;18.94
O100881;C11872;Fashion;APAC;26/10/2025;200.13;134.07;0.1275;66.06;12.75
O103033;C10243;Home & Kitchen;APAC;26/10/2025;81.66;76.44;0.1234;5.219999999999999;12.34
O103483;C10507;Fashion;EU;26/10/2025;87.49;91.83;0.2917;-4.340000000000003;29.17
O101523;C10330;Home & Kitchen;Unknown;26/10/2025;279.12;240.55;0.1068;38.56999999999999;10.68
O109221;C11901;Fashion;LATAM;26/10/2025;190.7;169.54;0.2527;21.159999999999997;25.27
O102429;C10595;Electronics;Unknown;26/10/2025;645.31;620.91;0.1351;24.399999999999977;13.51
O111034;C11062;Toys;LATAM;27/10/2025;138.76;106.33;0.1503;32.42999999999999;15.03
O107628;C11583;Beauty;APAC;27/10/2025;67.22;38.77;0.1094;28.449999999999996;10.94
O103353;C11602;Beauty;EU;27/10/2025;72.94;62.6;0.1598;10.339999999999996;15.98
O110049;C11397;Fashion;LATAM;27/10/2025;121.23;110.15;0.2355;11.079999999999998;23.549999999999997
O102777;C11986;Home & Kitchen;Unknown;27/10/2025;380.5;299.2;0.1521;81.30000000000001;15.21
O111956;C11837;Home & Kitchen;Unknown;27/10/2025;117.56;94.19;0.1534;23.370000000000005;15.340000000000002
O101544;C10507;Electronics;EU;27/10/2025;224.06;278.71;0.3226;-54.64999999999998;32.26
O105804;C10675;Home & Kitchen;APAC;27/10/2025;191.39;161.83;0.1531;29.559999999999974;15.310000000000002
O106614;C10452;Fashion;EU;27/10/2025;100.39;114.76;0.3931;-14.370000000000005;39.31
O100700;C11145;Electronics;LATAM;27/10/2025;131.21;127.5;0.1767;3.710000000000008;17.669999999999998
O101853;C10352;Electronics;EU;27/10/2025;214.45;239.07;0.2534;-24.620000000000005;25.34
O111255;C11691;Home & Kitchen;Unknown;27/10/2025;257.05;214.35;0.143;42.70000000000002;14.299999999999999
O105513;C11913;Sports;EU;27/10/2025;111.0;83.66;0.1437;27.340000000000003;14.37
O111614;C11698;Toys;APAC;27/10/2025;177.45;112.17;0.0931;65.27999999999999;9.31
O100849;C11333;Home & Kitchen;EU;28/10/2025;341.37;280.79;0.1245;60.579999999999984;12.45
O110450;C11758;Beauty;LATAM;28/10/2025;24.93;24.98;0.1414;-0.05000000000000071;14.14
O102534;C11762;Home & Kitchen;EU;28/10/2025;265.02;252.67;0.2256;12.349999999999994;22.56
O107170;C11979;Home & Kitchen;APAC;28/10/2025;114.32;72.93;0.0972;41.389999999999986;9.719999999999999
O102568;C10833;Fashion;APAC;28/10/2025;85.23;59.29;0.2542;25.940000000000005;25.419999999999998
O109924;C10141;Sports;Unknown;28/10/2025;145.7;119.33;0.1224;26.36999999999999;12.24
O100509;C10520;Fashion;Unknown;28/10/2025;81.0;65.45;0.2734;15.549999999999997;27.339999999999996
O105927;C11302;Fashion;LATAM;28/10/2025;103.79;77.97;0.2415;25.820000000000007;24.15
O108857;C10521;Fashion;EU;28/10/2025;122.96;139.19;0.3462;-16.230000000000004;34.62
O111659;C11742;Electronics;Unknown;28/10/2025;396.17;349.68;0.1464;46.49000000000001;14.64
O105057;C11823;Electronics;LATAM;28/10/2025;273.5;265.22;0.1301;8.279999999999973;13.01
O100073;C10285;Toys;Unknown;28/10/2025;95.75;59.94;0.0825;35.81;8.25
O110554;C12043;Electronics;APAC;28/10/2025;155.78;164.84;0.2509;-9.060000000000002;25.09
O108502;C10617;Fashion;LATAM;29/10/2025;48.47;38.59;0.217;9.879999999999995;21.7
O100999;C11128;Home & Kitchen;Unknown;29/10/2025;89.51;64.9;0.1155;24.61;11.55
O111058;C11943;Beauty;EU;29/10/2025;52.35;31.12;0.1487;21.23;14.87
O104569;C10449;Sports;LATAM;29/10/2025;127.56;104.55;0.1284;23.010000000000005;12.839999999999998
O110466;C10720;Home & Kitchen;APAC;29/10/2025;94.23;59.05;0.046;35.18000000000001;4.6
O100442;C10290;Beauty;Unknown;29/10/2025;77.78;46.13;0.1207;31.65;12.07
O106300;C10740;Fashion;APAC;29/10/2025;105.92;88.77;0.2239;17.150000000000006;22.39
O103118;C10052;Fashion;Unknown;29/10/2025;76.7;62.53;0.17;14.170000000000002;17.0
O103279;C11605;Beauty;EU;29/10/2025;75.47;66.02;0.1313;9.450000000000003;13.13
O108898;C11614;Beauty;LATAM;29/10/2025;75.65;46.6;0.1923;29.050000000000004;19.23
O108996;C10482;Toys;Unknown;29/10/2025;68.57;50.41;0.2235;18.159999999999997;22.35
O102734;C10984;Sports;Unknown;29/10/2025;107.53;86.25;0.1194;21.28;11.940000000000001
O101398;C10055;Electronics;LATAM;29/10/2025;656.05;606.36;0.132;49.68999999999994;13.200000000000001
O100068;C10167;Fashion;EU;29/10/2025;65.7;49.76;0.2176;15.940000000000005;21.759999999999998
O104989;C11944;Home & Kitchen;APAC;29/10/2025;143.4;127.27;0.1902;16.13000000000001;19.02
O105972;C11094;Sports;APAC;29/10/2025;59.43;55.49;0.1332;3.9399999999999977;13.320000000000002
O102960;C12027;Beauty;APAC;30/10/2025;72.67;47.51;0.0345;25.160000000000004;3.45
O107763;C12012;Electronics;Unknown;30/10/2025;594.22;504.75;0.1125;89.47000000000003;11.25
